record_id,lat,common_name,sci_name,species_abbreviation,count
65007132,-39.083333333333336,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,500
65007133,-38.833333333333336,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,500
65007134,-38.766666666666666,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,1000
65008001,-39.21666666666667,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,200
65008002,-39.25,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,300
65008003,-39.266666666666666,Giant petrel,Macronectes sp.,MACSP,1
65008003,-39.266666666666666,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,5050
65008004,-39.28333333333333,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,15
65008004,-39.28333333333333,Hutton's shearwater,Puffinus huttoni,PUFHUT,1
65008004,-39.28333333333333,Australasian gannet,Morus serrator,MORSER,1
65008005,-39.3,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,1
65008006,-39.3,Red-billed gull,Larus novaehollandiae,LARNOV,2
65008007,-39.3,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,50
65008007,-39.3,Fluttering / Hutton's shearwater,Puffinus gavia / huttoni,PUFGAVHUT,2
65008008,-39.31666666666667,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,1
65008008,-39.31666666666667,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,50
65008009,-39.31666666666667,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,30
65008010,-39.31666666666667,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,8
65008011,-39.333333333333336,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,4
65008011,-39.333333333333336,Australasian gannet,Morus serrator,MORSER,1
65008012,-39.333333333333336,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,3
65008013,-39.333333333333336,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,30
65008014,-39.333333333333336,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,5
65008014,-39.333333333333336,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,20
65008014,-39.333333333333336,Australasian gannet,Morus serrator,MORSER,15
65008015,-39.333333333333336,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,3
65008015,-39.333333333333336,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,200
65008015,-39.333333333333336,Australasian gannet,Morus serrator,MORSER,2
65008016,-39.333333333333336,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,2
65008016,-39.333333333333336,Gould's petrel,Pterodroma leucoptera,PTELEU,1
65008016,-39.333333333333336,Prion (unidentified),Pachyptila sp,PACSP,1
65008016,-39.333333333333336,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,30
65008016,-39.333333333333336,Fluttering / Hutton's shearwater,Puffinus gavia / huttoni,PUFGAVHUT,1
65008016,-39.333333333333336,White-faced storm petrel,Pelagodroma marina,PELMAR,1
65008016,-39.333333333333336,Australasian gannet,Morus serrator,MORSER,7
65008017,-39.333333333333336,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,2
65008017,-39.333333333333336,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,50
65008017,-39.333333333333336,Australasian gannet,Morus serrator,MORSER,4
65008017,-39.333333333333336,Australasian gannet,Morus serrator,MORSER,1
65008017,-39.333333333333336,Crested tern,Sterna bergii,STEBER,2
65008018,-39.35,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,1
65008018,-39.35,Yellow-nosed mollymawk,Thalassarche carteri / chlororhynchos,THACARCHL,1
65008018,-39.35,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,20
65008018,-39.35,Australasian gannet,Morus serrator,MORSER,2
65008019,-39.35,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,1
65008019,-39.35,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,20
65008019,-39.35,Australasian gannet,Morus serrator,MORSER,72
65008020,-39.35,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,250
65008020,-39.35,Australasian gannet,Morus serrator,MORSER,60
65008021,-39.35,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,200
65008021,-39.35,Australasian gannet,Morus serrator,MORSER,30
65008022,-39.36666666666667,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,200
65008022,-39.36666666666667,Australasian gannet,Morus serrator,MORSER,32
65008022,-39.36666666666667,Australasian gannet,Morus serrator,MORSER,1
65008023,-39.36666666666667,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008023,-39.36666666666667,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,1
65008024,-39.38333333333333,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008024,-39.38333333333333,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,8
65008025,-39.38333333333333,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008025,-39.38333333333333,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
65008025,-39.38333333333333,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008025,-39.38333333333333,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008025,-39.38333333333333,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,3
65008026,-39.4,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008026,-39.4,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008026,-39.4,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008026,-39.4,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008026,-39.4,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,2
65008026,-39.4,Black-winged petrel,Pterodroma nigripennis,PTENIG,1
65008027,-39.43333333333333,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008027,-39.43333333333333,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008027,-39.43333333333333,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,2
65008028,-39.43333333333333,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008028,-39.43333333333333,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008029,-39.43333333333333,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008029,-39.43333333333333,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008029,-39.43333333333333,Salvin's mollymawk,Thalassarche salvini,THASAL,1
65008029,-39.43333333333333,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
65008030,-39.45,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008030,-39.45,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008030,-39.45,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
65008030,-39.45,Pomarine skua,Stercorarius pomarinus,STEPOM,1
65008031,-39.45,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008031,-39.45,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
65008031,-39.45,Australasian gannet,Morus serrator,MORSER,1
65008032,-39.45,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008032,-39.45,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008033,-39.45,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
65008033,-39.45,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008034,-39.65,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,2
65008035,-39.65,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008035,-39.65,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
65008036,-39.65,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,1
65008036,-39.65,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
65008036,-39.65,Gould's petrel,Pterodroma leucoptera,PTELEU,1
65008037,-39.666666666666664,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008037,-39.666666666666664,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008037,-39.666666666666664,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,1
65008037,-39.666666666666664,Gould's petrel,Pterodroma leucoptera,PTELEU,4
65008038,-39.666666666666664,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
65008038,-39.666666666666664,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008038,-39.666666666666664,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,1
65008038,-39.666666666666664,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
65008038,-39.666666666666664,Gould's petrel,Pterodroma leucoptera,PTELEU,1
65008039,-39.666666666666664,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008039,-39.666666666666664,Gould's petrel,Pterodroma leucoptera,PTELEU,1
65008040,-39.666666666666664,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008040,-39.666666666666664,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
65008040,-39.666666666666664,Buller's shearwater,Puffinus bulleri,PUFBUL,1
65008041,-39.68333333333333,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008042,-39.68333333333333,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008042,-39.68333333333333,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
65008042,-39.68333333333333,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008042,-39.68333333333333,Australasian gannet,Morus serrator,MORSER,1
65008043,-39.7,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008043,-39.7,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008043,-39.7,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
65008043,-39.7,Buller's mollymawk,Thalassarche bulleri,THABUL,1
65008043,-39.7,Westland petrel,Procellaria westlandica,PROWES,1
65008044,-39.7,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008044,-39.7,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008044,-39.7,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008044,-39.7,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,1
65008044,-39.7,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
65008044,-39.7,Gould's petrel,Pterodroma leucoptera,PTELEU,1
65008044,-39.7,Black-winged petrel,Pterodroma nigripennis,PTENIG,1
65008045,-39.71666666666667,Buller's mollymawk,Thalassarche bulleri,THABUL,1
65008045,-39.71666666666667,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
65008046,-39.71666666666667,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
65008047,-39.71666666666667,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
65008048,-39.71666666666667,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
65008048,-39.71666666666667,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
65008048,-39.71666666666667,Gould's petrel,Pterodroma leucoptera,PTELEU,1
65008048,-39.71666666666667,Westland / White-chinned petrel,Procellaria westlandica / aequinoctialis,PROWESAEQ,1
65008049,-39.71666666666667,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
65008049,-39.71666666666667,Black-winged petrel,Pterodroma nigripennis,PTENIG,1
65008050,-39.71666666666667,Gould's petrel,Pterodroma leucoptera,PTELEU,1
65008051,-39.733333333333334,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,2
65008052,-39.733333333333334,Australasian gannet,Morus serrator,MORSER,2
65008053,-39.75,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008053,-39.75,Buller's mollymawk,Thalassarche bulleri,THABUL,1
65008053,-39.75,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,2
65008053,-39.75,Black-winged petrel,Pterodroma nigripennis,PTENIG,2
65008054,-39.75,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008054,-39.75,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
65008054,-39.75,Gould's petrel,Pterodroma leucoptera,PTELEU,2
65008055,-39.75,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008055,-39.75,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
65008055,-39.75,Gould's petrel,Pterodroma leucoptera,PTELEU,4
65008056,-39.81666666666667,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008056,-39.81666666666667,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
65008056,-39.81666666666667,Gould's petrel,Pterodroma leucoptera,PTELEU,1
65008057,-39.81666666666667,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
65008058,-39.81666666666667,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
65008058,-39.81666666666667,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,1
65008058,-39.81666666666667,Gould's petrel,Pterodroma leucoptera,PTELEU,3
65008059,-39.81666666666667,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
65008059,-39.81666666666667,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
65008059,-39.81666666666667,Gould's petrel,Pterodroma leucoptera,PTELEU,3
65008060,-39.833333333333336,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008060,-39.833333333333336,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
65008060,-39.833333333333336,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
65008060,-39.833333333333336,Gould's petrel,Pterodroma leucoptera,PTELEU,2
65008061,-40.016666666666666,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008062,-40.016666666666666,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008063,-40.016666666666666,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008063,-40.016666666666666,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
65008064,-40.083333333333336,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008064,-40.083333333333336,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
65008064,-40.083333333333336,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008065,-40.083333333333336,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
65008065,-40.083333333333336,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
65008065,-40.083333333333336,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
65008065,-40.083333333333336,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,2
65008066,-40.1,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,4
65008066,-40.1,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008066,-40.1,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008066,-40.1,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
65008066,-40.1,White-bellied storm petrel,Fregetta grallaria,FREGRA,1
65008067,-40.13333333333333,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
65008067,-40.13333333333333,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008068,-40.13333333333333,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,4
65008068,-40.13333333333333,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
65008068,-40.13333333333333,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008068,-40.13333333333333,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
65008068,-40.13333333333333,Gould's petrel,Pterodroma leucoptera,PTELEU,2
65008069,-40.15,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008069,-40.15,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
65008069,-40.15,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008069,-40.15,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,1
65008069,-40.15,Gould's petrel,Pterodroma leucoptera,PTELEU,1
65008070,-40.15,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008070,-40.15,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
65008070,-40.15,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
65008070,-40.15,Gould's petrel,Pterodroma leucoptera,PTELEU,1
65008071,-40.15,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008071,-40.15,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008071,-40.15,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008072,-40.15,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008072,-40.15,Black-winged petrel,Pterodroma nigripennis,PTENIG,1
65008073,-40.166666666666664,Gould's petrel,Pterodroma leucoptera,PTELEU,1
65008074,-40.18333333333333,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008075,-40.18333333333333,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008075,-40.18333333333333,Southern royal albatross,Diomedea epomophora,DIOEPO,1
65008076,-40.18333333333333,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008076,-40.18333333333333,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008076,-40.18333333333333,Australasian gannet,Morus serrator,MORSER,1
65008077,-40.18333333333333,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008077,-40.18333333333333,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008078,-40.233333333333334,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
65008078,-40.233333333333334,Gould's petrel,Pterodroma leucoptera,PTELEU,1
65008079,-40.233333333333334,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
65008079,-40.233333333333334,Gould's petrel,Pterodroma leucoptera,PTELEU,1
65008080,-40.233333333333334,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
65008080,-40.233333333333334,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,1
65008080,-40.233333333333334,Buller's shearwater,Puffinus bulleri,PUFBUL,1
65008081,-40.233333333333334,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
65008081,-40.233333333333334,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008081,-40.233333333333334,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008081,-40.233333333333334,Black-winged petrel,Pterodroma nigripennis,PTENIG,1
65008082,-40.233333333333334,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
65008082,-40.233333333333334,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
65008082,-40.233333333333334,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
